"Date","Price","Return"
2016-07-26,130833,0.019293253
2016-07-27,131667,0.006354307
2016-07-28,133333,0.012573751
2016-07-29,131667,-0.012573751
2016-08-01,129167,-0.019169867
2016-08-02,126667,-0.019544545
2016-08-03,128333,0.013066853
2016-08-04,130000,0.012906002
2016-08-05,131667,0.012741557
2016-08-08,131667,0
2016-08-09,104187,-0.234088646
2016-08-10,105473,0.012267635
2016-08-11,108688,0.030026396
2016-08-12,108045,-0.005933585
2016-08-15,108688,0.005933585
2016-08-16,108688,0
2016-08-17,109975,0.011771675
2016-08-18,111904,0.017388294
2016-08-19,112957,0.009365854
2016-08-22,110588,-0.021195631
2016-08-23,112957,0.021195631
2016-08-24,114537,0.0138907
2016-08-25,114537,0
2016-08-26,115327,0.006873657
2016-08-29,119277,0.033676948
2016-08-30,120067,0.006601401
2016-08-31,123226,0.025970147
2016-09-01,121646,-0.01290488
2016-09-05,121646,0
2016-09-06,118487,-0.026311938
2016-09-07,115327,-0.027031678
2016-09-08,116117,0.006826732
2016-09-09,112957,-0.027591088
2016-09-12,111536,-0.012659807
2016-09-13,114458,0.025860535
2016-09-14,113747,-0.00623126
2016-09-15,112957,-0.006969469
2016-09-16,109008,-0.035585941
2016-09-19,107428,-0.014600418
2016-09-20,107428,0
2016-09-21,108850,0.013149932
2016-09-22,108376,-0.004364125
2016-09-23,110588,0.020204922
2016-09-26,111378,0.007118237
2016-09-27,110588,-0.007118237
2016-09-28,110588,0
2016-09-29,110588,0
2016-09-30,110588,0
2016-10-03,110983,0.003565452
2016-10-04,110983,0
2016-10-05,110904,-0.000712074
2016-10-06,112168,0.011332785
2016-10-07,111852,-0.002821179
2016-10-10,110667,-0.010650877
2016-10-11,110983,0.002851344
2016-10-12,111773,0.007092992
2016-10-13,112168,0.003527719
2016-10-14,113747,0.013978936
2016-10-17,112326,-0.012571326
2016-10-18,113747,0.012571326
2016-10-19,115327,0.013794888
2016-10-20,114458,-0.007563628
2016-10-21,113905,-0.004843176
2016-10-24,111378,-0.022434946
2016-10-25,111378,0
2016-10-26,111457,0.000709045
2016-10-27,112562,0.009865315
2016-10-28,113194,0.00559898
2016-10-31,112168,-0.009105413
2016-11-01,112088,-0.00071347
2016-11-02,111457,-0.005645411
2016-11-03,111694,0.002124123
2016-11-04,111299,-0.003542716
2016-11-07,110746,-0.004980983
2016-11-08,110904,0.001425671
2016-11-09,110588,-0.002853378
2016-11-10,111378,0.007118237
2016-11-11,110983,-0.003552785
2016-11-14,109166,-0.016507377
2016-11-15,108455,-0.006534319
2016-11-16,109798,0.012306974
2016-11-17,109798,0
2016-11-18,108376,-0.013035652
2016-11-21,109403,0.00943165
2016-11-22,111141,0.015761354
2016-11-23,109798,-0.012157351
2016-11-24,107981,-0.016687028
2016-11-25,106243,-0.016226362
2016-11-28,102057,-0.040197443
2016-11-29,106085,0.038709179
2016-11-30,109008,0.027180614
2016-12-01,106796,-0.020500801
2016-12-02,106638,-0.001480552
2016-12-05,106638,0
2016-12-06,105848,-0.007435818
2016-12-07,104663,-0.011258438
2016-12-08,106796,0.020174808
2016-12-09,107270,0.004428548
2016-12-12,105611,-0.015586488
2016-12-13,103478,-0.020403503
2016-12-14,103320,-0.001528061
2016-12-15,100793,-0.024762059
2016-12-16,102610,0.017866485
2016-12-19,101741,-0.008505026
2016-12-20,98423,-0.033155852
2016-12-21,99608,0.011967966
2016-12-22,97238,-0.024080901
2016-12-23,97949,0.007285353
2016-12-26,96764,-0.012171911
2016-12-27,98739,0.020204981
2016-12-28,99529,0.007969054
2016-12-29,101583,0.020427139
2016-12-30,99213,-0.023607144
2017-01-03,100082,0.008720796
2017-01-04,100240,0.001577461
2017-01-05,100082,-0.001577461
2017-01-06,99529,-0.005540791
2017-01-09,99529,0
2017-01-10,99608,0.000793424
2017-01-11,100319,0.007112626
2017-01-12,100319,0
2017-01-13,100240,-0.000787798
2017-01-16,99924,-0.003157414
2017-01-17,99608,-0.003167414
2017-01-18,99529,-0.000793424
2017-01-19,99529,0
2017-01-20,100319,0.00790605
2017-01-23,101109,0.007844034
2017-01-24,101109,0
2017-01-25,101899,0.007782984
2017-02-02,105058,0.030530452
2017-02-03,105769,0.006744892
2017-02-06,105216,-0.005242091
2017-02-07,105690,0.004494901
2017-02-08,105769,0.00074719
2017-02-09,105927,0.001492707
2017-02-10,105690,-0.002239897
2017-02-13,105690,0
2017-02-14,104979,-0.006749951
2017-02-15,105058,0.000752248
2017-02-16,104268,-0.007548071
2017-02-17,102689,-0.015259505
2017-02-20,102689,0
2017-02-21,102926,0.00230528
2017-02-22,103005,0.000767247
2017-02-23,102926,-0.000767247
2017-02-24,104189,0.012196274
2017-02-27,104110,-0.000758525
2017-02-28,103794,-0.003039867
2017-03-01,103320,-0.004577197
2017-03-02,102452,-0.008436572
2017-03-03,102610,0.001540998
2017-03-06,103400,0.007669568
2017-03-07,102689,-0.006899959
2017-03-08,103162,0.004595565
2017-03-09,103084,-0.000756378
2017-03-10,102610,-0.004608796
2017-03-13,102452,-0.001540998
2017-03-14,103242,0.007681351
2017-03-15,105058,0.017436832
2017-03-16,105848,0.007491524
2017-03-17,105848,0
2017-03-20,105769,-0.000746632
2017-03-21,107112,0.012617545
2017-03-22,107902,0.007348392
2017-03-23,110746,0.026015883
2017-03-24,111931,0.010643319
2017-03-27,112168,0.002115137
2017-03-28,111220,-0.008487526
2017-03-29,112010,0.007077931
2017-03-30,113747,0.015388531
2017-03-31,113194,-0.004873523
2017-04-03,113984,0.006954927
2017-04-04,113747,-0.002081404
2017-04-05,113273,-0.00417585
2017-04-07,112642,-0.005586186
2017-04-10,112642,0
2017-04-11,113352,0.006283373
2017-04-12,113747,0.003478663
2017-04-13,113036,-0.006270332
2017-04-14,111931,-0.009823742
2017-04-17,112168,0.002115137
2017-04-18,114063,0.01675318
2017-04-19,114853,0.006902122
2017-04-20,114458,-0.003445106
2017-04-21,114300,-0.001381373
2017-04-24,113747,-0.004849887
2017-04-25,113273,-0.00417585
2017-04-26,113668,0.003481085
2017-04-27,115722,0.017908844
2017-04-28,116907,0.010187984
2017-05-03,117144,0.0020252
2017-05-04,118906,0.014929318
2017-05-05,117384,-0.012882653
2017-05-08,116824,-0.004782083
2017-05-09,115302,-0.013113756
2017-05-10,115623,0.002780125
2017-05-11,115703,0.000691665
2017-05-12,115943,0.002072128
2017-05-15,115222,-0.006237989
2017-05-16,114902,-0.002781111
2017-05-17,117704,0.024093407
2017-05-18,116904,-0.006819913
2017-05-19,118425,0.012926764
2017-05-22,120347,0.016099388
2017-05-23,121308,0.007953529
2017-05-24,121308,0
2017-05-25,120107,-0.009949754
2017-05-26,121708,0.013241721
2017-05-29,121468,-0.00197388
2017-05-30,119866,-0.013276401
2017-05-31,119866,0
2017-06-01,121628,0.014592754
2017-06-02,120827,-0.006607436
2017-06-05,123069,0.018385403
2017-06-06,123470,0.003253038
2017-06-07,123309,-0.001304811
2017-06-08,122989,-0.00259848
2017-06-09,123069,0.000650253
2017-06-12,122268,-0.006529817
2017-06-13,121948,-0.002620632
2017-06-14,122909,0.00784952
2017-06-15,123149,0.00195076
2017-06-16,122509,-0.005210508
2017-06-19,123630,0.009108737
2017-06-20,122509,-0.009108737
2017-06-21,123149,0.005210508
2017-06-22,122429,-0.005863734
2017-06-23,122509,0.000653227
2017-06-26,122829,0.002608648
2017-06-27,122909,0.0006511
2017-06-28,124430,0.012299065
2017-06-29,123950,-0.00386505
2017-06-30,126192,0.017926298
2017-07-03,125712,-0.00381098
2017-07-04,125311,-0.003194929
2017-07-05,125391,0.000638208
2017-07-06,126112,0.005733546
2017-07-07,123470,-0.021172189
2017-07-10,121468,-0.016347358
2017-07-11,122509,0.008533643
2017-07-12,124430,0.015558812
2017-07-13,125151,0.005777699
2017-07-14,124190,-0.007708357
2017-07-17,121628,-0.020845445
2017-07-18,121708,0.000657527
2017-07-19,122509,0.006559763
2017-07-20,121708,-0.006559763
2017-07-21,121308,-0.003291967
2017-07-24,121548,0.001976481
2017-07-25,121548,0
2017-07-26,122509,0.00787525
2017-07-27,122429,-0.000653227
2017-07-28,122509,0.000653227
2017-07-31,122188,-0.002623654
2017-08-01,120987,-0.00987774
2017-08-02,122028,0.008567425
2017-08-03,123309,0.010442874
2017-08-04,123309,0
2017-08-07,123069,-0.001948227
2017-08-08,121708,-0.01112044
2017-08-09,120107,-0.013241721
2017-08-10,121308,0.009949754
2017-08-11,121308,0
