"Date","Price","Return"
2018-06-26,44960,-0.001688964
2018-06-27,43974,-0.022174655
2018-06-28,43898,-0.001729789
2018-06-29,43974,0.001729789
2018-07-02,44050,0.001726802
2018-07-03,42458,-0.03681
2018-07-04,42155,-0.007162051
2018-07-05,39425,-0.066953169
2018-07-06,41700,0.056100996
2018-07-09,40942,-0.018344698
2018-07-10,40259,-0.01682285
2018-07-11,38819,-0.036423764
2018-07-12,39728,0.023146411
2018-07-13,41548,0.044793157
2018-07-16,41624,0.001827539
2018-07-17,42306,0.016251996
2018-07-18,43595,0.030013545
2018-07-19,43064,-0.012255084
2018-07-20,43064,0
2018-07-23,42913,-0.003512571
2018-07-24,43216,0.007035987
2018-07-25,41927,-0.030280786
2018-07-26,42989,0.025014258
2018-07-27,42837,-0.003542054
2018-07-30,43444,0.014070537
2018-07-31,44353,0.020707598
2018-08-01,44429,0.001712059
2018-08-02,44732,0.00679672
2018-08-03,44353,-0.008508779
2018-08-06,44732,0.008508779
2018-08-07,46628,0.04151209
2018-08-08,47083,0.009710783
2018-08-09,46476,-0.012975951
2018-08-10,48144,0.03526047
2018-08-13,48372,0.004724614
2018-08-14,47614,-0.015794298
2018-08-15,45946,-0.035660042
2018-08-16,45946,0
2018-08-17,47007,0.022829733
2018-08-20,46552,-0.009726559
2018-08-21,47538,0.020959424
2018-08-22,46931,-0.012850953
2018-08-23,47462,0.011250953
2018-08-24,47007,-0.009632864
2018-08-27,47841,0.017586486
2018-08-28,48523,0.0141549
2018-08-29,47841,-0.0141549
2018-08-30,48372,0.011038121
2018-08-31,47386,-0.020594307
2018-09-04,46249,-0.024286984
2018-09-05,45946,-0.006573048
2018-09-06,45718,-0.0049747
2018-09-07,47007,0.027804433
2018-09-10,47007,0
2018-09-11,47765,0.015996627
2018-09-12,47462,-0.006363763
2018-09-13,47689,0.004771372
2018-09-14,48523,0.017337149
2018-09-17,47689,-0.017337149
2018-09-18,47993,0.006354404
2018-09-19,47993,0
2018-09-20,48827,0.017228272
2018-09-21,48978,0.003087779
2018-09-24,49433,0.009247
2018-09-25,48827,-0.012334779
2018-09-26,48372,-0.009362305
2018-09-27,48068,-0.006304459
2018-09-28,47765,-0.006323521
2018-10-01,47386,-0.007966327
2018-10-02,47765,0.007966327
2018-10-03,47765,0
2018-10-04,47765,0
2018-10-05,47688,-0.00161336
2018-10-08,47304,-0.008084935
2018-10-09,47381,0.001626446
2018-10-10,47381,0
2018-10-11,44309,-0.067033488
2018-10-12,45999,0.03743184
2018-10-15,45385,-0.013438003
2018-10-16,45461,0.001673162
2018-10-17,45461,0
2018-10-18,44540,-0.020467154
2018-10-19,44309,-0.005199845
2018-10-22,43849,-0.010435903
2018-10-23,42850,-0.023046268
2018-10-24,42620,-0.005382018
2018-10-25,42082,-0.012703531
2018-10-26,41084,-0.024001345
2018-10-29,40623,-0.011284343
2018-10-30,41622,0.024294465
2018-10-31,42697,0.025499787
2018-11-01,42236,-0.010855722
2018-11-02,43158,0.021594862
2018-11-05,43388,0.005315105
2018-11-06,42850,-0.01247726
2018-11-07,42620,-0.005382018
2018-11-08,42774,0.003606815
2018-11-09,41698,-0.025477275
2018-11-12,41929,0.005524546
2018-11-13,41161,-0.018486506
2018-11-14,40854,-0.00748647
2018-11-15,41007,0.003738048
2018-11-16,40854,-0.003738048
2018-11-19,41468,0.01491731
2018-11-20,41315,-0.003696415
2018-11-21,42543,0.029289699
2018-11-22,42082,-0.010895233
2018-11-23,41468,-0.01469805
2018-11-26,41468,0
2018-11-27,41007,-0.011179262
2018-11-28,42313,0.031351584
2018-11-29,42236,-0.001821429
2018-11-30,42543,0.007242391
2018-12-03,44540,0.045872333
2018-12-04,44233,-0.006916545
2018-12-05,44386,0.003452988
2018-12-06,43695,-0.015690425
2018-12-07,43925,0.005249955
2018-12-10,43695,-0.005249955
2018-12-11,43618,-0.00176377
2018-12-12,44540,0.020917753
2018-12-13,44233,-0.006916545
2018-12-14,43388,-0.019288212
2018-12-17,42082,-0.030562809
2018-12-18,42313,0.005474272
2018-12-19,41775,-0.012796293
2018-12-20,41929,0.003679637
2018-12-21,41852,-0.001838126
2018-12-24,40777,-0.026021389
2018-12-25,40470,-0.007557238
2018-12-26,40547,0.001900836
2018-12-27,41084,0.013156956
2018-12-28,41084,0
2019-01-02,41161,0.001872455
2019-01-03,41161,0
2019-01-04,41775,0.014806868
2019-01-07,41929,0.003679637
2019-01-08,42236,0.007295226
2019-01-09,42850,0.014432707
2019-01-10,42236,-0.014432707
2019-01-11,42390,0.003639547
2019-01-14,42466,0.00179127
2019-01-15,42927,0.010797243
2019-01-16,42543,-0.008985669
2019-01-17,42390,-0.003602844
2019-01-18,42082,-0.00729239
2019-01-21,42850,0.018085549
2019-01-22,42390,-0.01079316
2019-01-23,42543,0.003602844
2019-01-24,42543,0
2019-01-25,42850,0.007190316
2019-01-28,42620,-0.005382018
2019-01-29,43542,0.021402363
2019-01-30,43542,0
2019-01-31,43618,0.00174392
2019-02-01,43388,-0.005287004
2019-02-11,44617,0.027932047
2019-02-12,45001,0.008569759
2019-02-13,45922,0.020259593
2019-02-14,46229,0.006663002
2019-02-15,45538,-0.015060165
2019-02-18,46076,0.011745065
2019-02-19,45308,-0.01680859
2019-02-20,45385,0.001698037
2019-02-21,46152,0.016758643
2019-02-22,47612,0.031144533
2019-02-25,48687,0.022327224
2019-02-26,48379,-0.006346219
2019-02-27,47535,-0.017599553
2019-02-28,46460,-0.022874554
2019-03-01,47765,0.027701426
2019-03-04,48226,0.009605141
2019-03-05,48379,0.003167541
2019-03-06,48149,-0.004765466
2019-03-07,48456,0.0063558
2019-03-08,48226,-0.004757875
2019-03-11,48072,-0.003198408
2019-03-12,49762,0.034551754
2019-03-13,50069,0.006150414
2019-03-14,51451,0.027227844
2019-03-15,50683,-0.01503935
2019-03-18,51912,0.023959429
2019-03-19,51298,-0.011898212
2019-03-20,51221,-0.001502161
2019-03-21,51144,-0.001504421
2019-03-22,51374,0.004487024
2019-03-25,50299,-0.021147012
2019-03-26,50299,0
2019-03-27,50299,0
2019-03-28,51221,0.018164408
2019-03-29,51682,0.008959954
2019-04-01,52066,0.007402586
2019-04-02,51835,-0.004446548
2019-04-03,51605,-0.00444703
2019-04-04,51989,0.007413591
2019-04-05,52296,0.005887729
2019-04-08,53525,0.023228948
2019-04-09,53601,0.00141889
2019-04-10,52910,-0.012975368
2019-04-11,52603,-0.005819205
2019-04-12,52219,-0.007326739
2019-04-16,51758,-0.008867404
2019-04-17,52219,0.008867404
2019-04-18,52142,-0.001475647
2019-04-19,52219,0.001475647
2019-04-22,52142,-0.001475647
2019-04-23,51835,-0.005905169
2019-04-24,52603,0.014707556
2019-04-25,51989,-0.011740995
2019-04-26,52142,0.002938608
2019-05-02,51374,-0.014838558
2019-05-03,51221,-0.002982604
2019-05-06,50914,-0.006011669
2019-05-07,50376,-0.010623064
2019-05-08,49992,-0.007651879
2019-05-09,50299,0.006122204
2019-05-10,50376,0.001529675
2019-05-13,50606,0.004555275
2019-05-14,51144,0.010575037
2019-05-15,51298,0.003006582
2019-05-16,51298,0
2019-05-17,51298,0
2019-05-20,52066,0.014860379
2019-05-21,51989,-0.001479987
2019-05-22,51605,-0.007413591
2019-05-23,51912,0.00593141
2019-05-24,51067,-0.016411481
2019-05-27,51758,0.013440514
2019-05-28,51758,0
2019-05-29,51835,0.001486587
2019-05-30,51989,0.002966561
2019-05-31,51605,-0.007413591
2019-06-03,51067,-0.010480071
2019-06-04,51605,0.010480071
2019-06-05,51221,-0.007468963
2019-06-06,50606,-0.012079458
2019-06-07,50376,-0.004555275
2019-06-10,51221,0.016634733
2019-06-11,51758,0.010429405
2019-06-12,51451,-0.005949111
2019-06-13,51682,0.00447966
2019-06-14,53141,0.0278392
2019-06-17,53141,0
2019-06-18,53985,0.015757472
2019-06-19,53601,-0.007138506
2019-06-20,54907,0.02407312
2019-06-21,54523,-0.007018214
2019-06-24,56059,0.027782077
2019-06-25,55598,-0.008257478
2019-06-26,54139,-0.026592416
2019-06-27,53371,-0.014287286
2019-06-28,54139,0.014287286
2019-07-01,54753,0.011277348
2019-07-02,54139,-0.011277348
2019-07-03,53448,-0.012845595
2019-07-04,55675,0.040821995
2019-07-05,55752,0.001382071
2019-07-08,54753,-0.018081122
2019-07-09,55214,0.008384383
2019-07-10,55675,0.008314669
2019-07-11,56827,0.020480352
2019-07-12,56596,-0.004073254
2019-07-15,57595,0.017497447
2019-07-16,59284,0.028903697
2019-07-17,58516,-0.013039234
2019-07-18,58670,0.002628302
2019-07-19,60666,0.033454886
2019-07-22,60666,0
2019-07-23,60590,-0.001253546
2019-07-24,59054,-0.025677583
2019-07-25,59668,0.010343584
2019-07-26,60282,0.010237688
2019-07-29,62202,0.031353602
2019-07-30,61895,-0.004947753
2019-07-31,61588,-0.004972355
2019-08-01,61818,0.003727538
2019-08-02,60743,-0.017542735
2019-08-05,59438,-0.021718097
2019-08-06,58593,-0.014318517
2019-08-07,60206,0.02715678
2019-08-08,60282,0.001261537
2019-08-09,60282,0
2019-08-12,59668,-0.010237688
2019-08-13,58593,-0.018180628
2019-08-14,58593,0
2019-08-15,60666,0.034768174
2019-08-16,59822,-0.014009923
2019-08-19,58977,-0.014225949
2019-08-20,59054,0.001304742
2019-08-21,61434,0.039511148
2019-08-22,61434,0
2019-08-23,60820,-0.010044746
2019-08-26,59745,-0.017833177
2019-08-27,58746,-0.01686244
2019-08-28,59130,0.006515344
2019-08-29,58977,-0.002590872
2019-08-30,59668,0.011648326
2019-09-03,59745,0.001289642
2019-09-04,59361,-0.00644806
2019-09-05,59591,0.003867111
2019-09-06,59361,-0.003867111
2019-09-09,59284,-0.00129799
2019-09-10,59668,0.006456408
2019-09-11,60052,0.00641499
2019-09-12,61050,0.016482347
2019-09-13,62893,0.029741669
2019-09-16,62202,-0.011047716
2019-09-17,62279,0.001237137
2019-09-18,61895,-0.006184889
2019-09-19,62586,0.01110221
2019-09-20,62202,-0.006154457
2019-09-23,60666,-0.025003744
2019-09-24,61895,0.020055992
2019-09-25,61972,0.001243269
2019-09-26,62202,0.003704483
2019-09-27,63661,0.023184977
2019-09-30,63047,-0.00969165
2019-10-01,64045,0.015705481
2019-10-02,62970,-0.016927539
2019-10-03,62970,0
2019-10-04,63738,0.012122509
2019-10-07,63584,-0.002419065
2019-10-08,65351,0.027410876
2019-10-09,64890,-0.007079214
2019-10-10,64967,0.00118592
2019-10-11,65504,0.008231761
2019-10-14,65274,-0.003517415
2019-10-15,65427,0.002341223
2019-10-16,66119,0.010521132
2019-10-17,65427,-0.010521132
2019-10-18,65274,-0.002341223
2019-10-21,64660,-0.009451022
2019-10-22,65581,0.014143248
2019-10-23,65504,-0.00117481
2019-10-24,66733,0.018588374
2019-10-25,67578,0.012582903
2019-10-28,67117,-0.006845121
2019-10-29,66349,-0.011508676
2019-10-30,67424,0.016072349
2019-10-31,67347,-0.001142679
2019-11-01,68192,0.012468897
2019-11-04,70649,0.035396699
2019-11-05,69728,-0.013121996
2019-11-06,69881,0.002191837
2019-11-07,70112,0.003300168
2019-11-08,70265,0.002179845
2019-11-11,70112,-0.002179845
2019-11-12,70419,0.00436915
2019-11-13,69497,-0.013179527
2019-11-14,69805,0.004422054
2019-11-15,68883,-0.013296227
2019-11-18,67270,-0.023695041
2019-11-19,69881,0.038079423
2019-11-20,68730,-0.01660801
2019-11-21,67194,-0.022601827
2019-11-22,65658,-0.023124506
2019-11-25,64890,-0.011765923
2019-11-26,65043,0.002355061
2019-11-27,66272,0.018718896
2019-11-28,65504,-0.011656276
2019-11-29,65504,0
2019-12-02,64122,-0.021323691
2019-12-03,62970,-0.018129096
2019-12-04,65043,0.032390167
2019-12-05,65120,0.001183132
2019-12-06,65197,0.001181734
2019-12-09,65427,0.003521562
2019-12-10,65581,0.002351003
2019-12-11,65965,0.005838278
2019-12-12,67194,0.018459659
2019-12-13,67885,0.010231139
2019-12-16,66042,-0.027524194
2019-12-17,65504,-0.008179694
2019-12-18,66579,0.016278003
2019-12-19,67578,0.014893274
2019-12-20,67808,0.003397696
2019-12-23,69805,0.029025458
2019-12-24,69114,-0.009948325
2019-12-25,69037,-0.001114722
2019-12-26,68653,-0.005577762
2019-12-27,69497,0.012218755
2019-12-30,69881,0.005510209
2019-12-31,69267,-0.008825193
2020-01-02,69728,0.006633356
2020-01-03,69037,-0.009959366
2020-01-06,67194,-0.027058635
2020-01-07,67424,0.00341708
2020-01-08,66810,-0.009148268
2020-01-09,68115,0.019344683
2020-01-10,68730,0.008988332
2020-01-13,68653,-0.001120954
2020-01-14,68653,0
2020-01-15,68576,-0.001122212
2020-01-16,68730,0.002243166
2020-01-17,72569,0.054352048
2020-01-20,72185,-0.005305565
2020-01-21,72185,0
2020-01-22,71724,-0.006406848
2020-01-30,68269,-0.049369636
2020-01-31,68115,-0.00225833
2020-02-03,68115,0
2020-02-04,68960,0.012329173
2020-02-05,68269,-0.010070843
2020-02-06,68653,0.005609048
2020-02-07,69114,0.006692484
2020-02-10,68269,-0.012301532
2020-02-11,68499,0.003363363
2020-02-12,68653,0.002245685
2020-02-13,68576,-0.001122212
2020-02-14,68576,0
2020-02-17,68653,0.001122212
2020-02-18,68653,0
2020-02-19,68730,0.001120954
2020-02-20,68730,0
2020-02-21,68346,-0.005602746
2020-02-24,66963,-0.020442811
2020-02-25,66195,-0.011535297
2020-02-26,65274,-0.014011137
2020-02-27,64506,-0.011835552
2020-02-28,63277,-0.019236329
2020-03-02,62817,-0.007296177
2020-03-03,63124,0.004875308
2020-03-04,62740,-0.006101843
2020-03-05,63815,0.01698907
2020-03-06,64890,0.016705256
2020-03-09,60359,-0.072383462
2020-03-10,61357,0.016399198
2020-03-11,59130,-0.036970854
2020-03-12,55060,-0.07131491
2020-03-13,54523,-0.009800869
2020-03-16,51528,-0.056497282
2020-03-17,51835,0.005940248
2020-03-18,53217,0.026312297
2020-03-19,50683,-0.048787346
2020-03-20,47228,-0.070603612
2020-03-23,43925,-0.072503303
2020-03-24,44540,0.013904028
2020-03-25,47612,0.066697168
2020-03-26,48533,0.019159149
2020-03-27,49224,0.01413733
2020-03-30,46844,-0.049558377
2020-03-31,47612,0.016261898
2020-04-01,49915,0.047236728
2020-04-03,50299,0.007663637
2020-04-06,52219,0.037461217
2020-04-07,52373,0.002944778
2020-04-08,51835,-0.010325595
2020-04-09,54523,0.050557034
2020-04-10,54216,-0.005646563
2020-04-13,54369,0.002818071
2020-04-14,53678,-0.012790904
2020-04-15,54446,0.014206151
2020-04-16,54676,0.004215472
2020-04-17,54830,0.002812633
2020-04-20,55214,0.006979055
2020-04-21,54907,-0.005575699
2020-04-22,53217,-0.031262951
2020-04-23,53141,-0.001429136
2020-04-24,52910,-0.004356401
2020-04-27,51298,-0.030940592
2020-04-28,51451,0.002978133
2020-04-29,52219,0.014816515
2020-05-04,51758,-0.008867404
2020-05-05,51298,-0.008927245
2020-05-06,51912,0.011898212
2020-05-07,53525,0.030598857
2020-05-08,56443,0.053082445
2020-05-11,57211,0.013514908
2020-05-12,58055,0.014644649
2020-05-13,58055,0
2020-05-14,58363,0.00529129
2020-05-15,58363,0
2020-05-18,60282,0.032351424
2020-05-19,60666,0.006349858
2020-05-20,61127,0.007570258
2020-05-21,62356,0.019906231
2020-05-22,62202,-0.002472745
2020-05-25,62279,0.001237137
2020-05-26,63354,0.017113756
2020-05-27,63661,0.004834084
2020-05-28,64890,0.019121398
2020-05-29,65427,0.008241489
2020-06-01,66426,0.015153529
2020-06-02,66503,0.001158513
2020-06-03,67501,0.014895353
2020-06-04,68346,0.012440627
2020-06-05,68346,0
2020-06-08,68653,0.004481792
2020-06-09,68730,0.001120954
2020-06-10,68806,0.001105165
2020-06-11,67578,-0.018008464
2020-06-12,65735,-0.027650978
2020-06-15,62970,-0.042973086
2020-06-16,64276,0.020527889
2020-06-17,64660,0.005956461
2020-06-18,65274,0.009451022
2020-06-19,65581,0.004692225
2020-06-22,65658,0.001173432
2020-06-23,66042,0.005831452
2020-06-24,65043,-0.015242314
2020-06-25,64276,-0.011862278
2020-06-26,63968,-0.004803353
2020-06-29,62586,-0.021841347
2020-06-30,61665,-0.014825102
2020-07-01,63508,0.029449373
2020-07-02,63431,-0.001213181
2020-07-03,63738,0.00482823
2020-07-06,63661,-0.001208801
2020-07-07,64045,0.006013831
2020-07-08,63738,-0.00480503
2020-07-09,64199,0.007206703
2020-07-10,63508,-0.010821752
2020-07-13,63661,0.002406248
2020-07-14,63738,0.001208801
2020-07-15,64122,0.006006588
2020-07-16,64122,0
2020-07-17,63584,-0.008425652
2020-07-20,63124,-0.00726082
2020-07-21,63354,0.003637
2020-07-22,63354,0
2020-07-23,63354,0
2020-07-24,62202,-0.018350892
2020-07-27,59130,-0.050648744
2020-07-28,60282,0.019295142
2020-07-29,59514,-0.012821973
2020-07-30,59438,-0.001277827
2020-07-31,58670,-0.01300523
2020-08-03,60513,0.030929695
2020-08-04,62893,0.038576652
2020-08-05,63508,0.009731012
2020-08-06,63584,0.001195984
2020-08-07,63661,0.001210264
2020-08-10,62893,-0.01213726
2020-08-11,63047,0.00244561
2020-08-12,63047,0
2020-08-13,63738,0.010900451
2020-08-14,62970,-0.012122509
2020-08-17,63200,0.003645879
2020-08-18,63200,0
2020-08-19,63738,0.00847663
2020-08-20,63738,0
2020-08-21,63661,-0.001208801
2020-08-24,64429,0.011991712
2020-08-25,64429,0
2020-08-26,64122,-0.004776324
2020-08-27,64122,0
2020-08-28,64045,-0.001201557
2020-08-31,63738,-0.00480503
2020-09-01,63738,0
2020-09-03,66195,0.037824
2020-09-04,65197,-0.015191476
2020-09-07,64199,-0.015425821
2020-09-08,63354,-0.013249588
2020-09-09,63124,-0.003637
2020-09-10,63047,-0.001220566
2020-09-11,63200,0.002423821
2020-09-14,63738,0.00847663
2020-09-15,63354,-0.006042885
2020-09-16,63661,0.004834084
2020-09-17,63354,-0.004834084
2020-09-18,63661,0.004834084
2020-09-21,63738,0.001208801
2020-09-22,64506,0.011977312
2020-09-23,65581,0.016527777
2020-09-24,66119,0.008170129
2020-09-25,66042,-0.001165246
2020-09-28,66042,0
2020-09-29,64967,-0.016411455
2020-09-30,64583,-0.00592823
2020-10-01,65120,0.008280503
2020-10-02,64506,-0.009473479
2020-10-05,64122,-0.005970724
2020-10-06,64429,0.004776324
2020-10-07,65274,0.013029952
2020-10-08,65120,-0.002362073
2020-10-09,65120,0
2020-10-12,65965,0.012892577
2020-10-13,66426,0.006964248
2020-10-14,67731,0.019455432
2020-10-15,68038,0.004522395
2020-10-16,67731,-0.004522395
2020-10-19,67194,-0.00796002
2020-10-20,67347,0.002274401
2020-10-21,66195,-0.017253427
2020-10-22,66503,0.004642128
2020-10-23,67194,0.010336898
2020-10-26,66042,-0.017293055
2020-10-27,66042,0
2020-10-28,64660,-0.021148131
2020-10-29,64199,-0.007155138
2020-10-30,63738,-0.007206703
2020-11-02,65888,0.0331754
2020-11-03,65274,-0.009362536
2020-11-04,65274,0
2020-11-05,65274,0
2020-11-06,65274,0
2020-11-09,65658,0.005865657
2020-11-10,65351,-0.004686709
2020-11-11,65197,-0.002359287
2020-11-12,66349,0.017515233
2020-11-13,66733,0.005770894
2020-11-16,65888,-0.012743252
2020-11-17,67270,0.020758041
2020-11-18,67270,0
2020-11-19,69267,0.02925423
2020-11-20,71033,0.025175955
2020-11-23,70342,-0.009775498
2020-11-24,70957,0.008705
2020-11-25,71801,0.011824344
2020-11-26,72185,0.005333865
2020-11-27,72569,0.005305565
2020-11-30,71417,-0.016001897
2020-12-01,70649,-0.010811981
2020-12-02,71801,0.016174449
2020-12-03,71801,0
2020-12-04,69958,-0.026003342
2020-12-07,71494,0.021718468
2020-12-08,71494,0
2020-12-09,74105,0.035869476
2020-12-10,74643,0.007233742
2020-12-11,74643,0
2020-12-14,76716,0.027393543
2020-12-15,75103,-0.021249787
2020-12-16,76716,0.021249787
2020-12-17,73721,-0.039822594
2020-12-18,75948,0.029761198
2020-12-21,76567,0.008117279
2020-12-22,75793,-0.010160234
2020-12-23,75484,-0.004085227
2020-12-24,75329,-0.002055526
2020-12-25,75561,0.00307509
2020-12-28,75871,0.004094253
2020-12-29,76800,0.01217011
2020-12-30,75793,-0.0131987
2020-12-31,75793,0
2021-01-04,76645,0.011178432
2021-01-05,76877,0.00302237
2021-01-06,81290,0.055816266
2021-01-07,82838,0.018863886
2021-01-08,81135,-0.020772459
2021-01-11,80903,-0.002863528
2021-01-12,81755,0.010476064
2021-01-13,81135,-0.007612536
2021-01-14,80438,-0.008627733
2021-01-15,79896,-0.006760912
2021-01-18,79974,0.000975793
2021-01-19,76645,-0.04251721
2021-01-20,76722,0.001004127
2021-01-21,79742,0.038607924
2021-01-22,79742,0
2021-01-25,79355,-0.004864966
2021-01-26,78116,-0.015736556
2021-01-27,75406,-0.035308054
2021-01-28,70142,-0.072365089
2021-01-29,72000,0.02614436
2021-02-01,70529,-0.020642146
2021-02-02,74709,0.057576594
2021-02-03,76567,0.024565608
2021-02-04,76567,0
2021-02-05,77419,0.011066054
2021-02-08,72851,-0.060815969
2021-02-09,75251,0.032412933
2021-02-17,77419,0.028403036
2021-02-18,78967,0.019797815
2021-02-19,78425,-0.00688729
2021-02-22,77884,-0.006922214
2021-02-23,77419,-0.005988312
2021-02-24,75948,-0.019183333
2021-02-25,76025,0.001013338
2021-02-26,76025,0
2021-03-01,76800,0.010142407
2021-03-02,76877,0.001002102
2021-03-03,76180,-0.009107781
2021-03-04,75329,-0.011233774
2021-03-05,74632,-0.009295817
2021-03-08,73703,-0.012525866
2021-03-09,73548,-0.00210525
2021-03-10,73935,0.005248075
2021-03-11,74555,0.008350779
2021-03-12,74167,-0.005217801
2021-03-15,74555,0.005217801
2021-03-16,74090,-0.006256538
2021-03-17,74013,-0.001039817
2021-03-18,75484,0.01967996
2021-03-19,72929,-0.034434348
2021-03-22,75096,0.02928093
2021-03-23,74167,-0.012447988
2021-03-24,73316,-0.011540441
2021-03-25,73626,0.004219358
2021-03-26,73471,-0.002107454
2021-03-29,73780,0.004196922
2021-03-30,73393,-0.005259129
2021-03-31,73393,0
2021-04-01,75019,0.021912852
2021-04-02,75716,0.009248084
2021-04-05,78967,0.042040545
2021-04-06,78890,-0.000975567
2021-04-07,78890,0
2021-04-08,77419,-0.018822249
2021-04-09,75484,-0.025311515
2021-04-12,76567,0.014245461
2021-04-13,75484,-0.014245461
2021-04-14,76413,0.012232125
2021-04-15,75484,-0.012232125
2021-04-16,74555,-0.012383605
2021-04-19,76258,0.02258522
2021-04-20,79742,0.044674095
2021-04-22,79742,0
2021-04-23,80516,0.009659499
2021-04-26,76335,-0.053324374
2021-04-27,76645,0.004052823
2021-04-28,76645,0
2021-04-29,77419,0.010047857
2021-05-04,76722,-0.009043729
2021-05-05,78348,0.020971943
2021-05-06,76877,-0.0189537
2021-05-07,75096,-0.023439447
2021-05-10,75948,0.011281601
2021-05-11,75793,-0.002042955
2021-05-12,75329,-0.006140753
2021-05-13,74942,-0.005150706
2021-05-14,75019,0.001026934
2021-05-17,74322,-0.00933441
2021-05-18,73238,-0.014692593
2021-05-19,72851,-0.005298153
2021-05-20,76645,0.050768112
2021-05-21,74942,-0.022469891
2021-05-24,75406,0.006172366
2021-05-25,77264,0.024341282
2021-05-26,77729,0.006000289
2021-05-27,76413,-0.017075579
2021-05-28,77109,0.009067167
2021-05-31,76335,-0.010088457
2021-06-01,80284,0.0504388
2021-06-02,82064,0.021929082
2021-06-03,82606,0.006582886
2021-06-04,81213,-0.017006984
2021-06-07,79742,-0.01827891
2021-06-08,77419,-0.029564195
2021-06-09,78967,0.019797815
2021-06-10,78813,-0.001952086
2021-06-11,79587,0.009772805
2021-06-14,78967,-0.007820719
2021-06-15,79587,0.007820719
2021-06-16,80516,0.01160516
2021-06-17,80671,0.001923233
2021-06-18,84000,0.040437644
2021-06-21,82529,-0.017667052
2021-06-22,83303,0.009334816
2021-06-23,84929,0.01933105
2021-06-24,85703,0.009072218
2021-06-25,87174,0.01701829
2021-06-28,87174,0
2021-06-29,88258,0.012358222
2021-06-30,90116,0.020833386
2021-07-01,90116,0
2021-07-02,88954,-0.012978347
2021-07-05,87948,-0.011373651
2021-07-06,86709,-0.014188046
2021-07-07,87793,0.012424086
2021-07-08,85935,-0.021390574
2021-07-09,85006,-0.010869354
2021-07-12,82916,-0.024893795
2021-07-13,80051,-0.035164116
2021-07-14,78813,-0.015585974
2021-07-15,79355,0.006853499
2021-07-16,79355,0
2021-07-19,75096,-0.055164162
2021-07-20,77574,0.032465024
2021-07-21,76645,-0.012047948
2021-07-22,77651,0.013040056
2021-07-23,75096,-0.033457133
2021-07-26,74322,-0.01036029
2021-07-27,73548,-0.010468751
2021-07-28,75096,0.020829041
2021-07-29,75793,0.009238645
2021-07-30,75871,0.00102859
2021-08-02,75096,-0.010267235
2021-08-03,76490,0.018392718
2021-08-04,76258,-0.003037685
2021-08-05,76955,0.009098507
2021-08-06,75948,-0.01317194
2021-08-09,76103,0.00203879
2021-08-10,76645,0.007096686
2021-08-11,77806,0.015034177
2021-08-12,77342,-0.005981403
2021-08-13,77109,-0.00301714
2021-08-16,77884,0.010000535
2021-08-17,78193,0.003959589
2021-08-18,78193,0
2021-08-19,79587,0.017670633
2021-08-20,77496,-0.026624441
2021-08-23,75329,-0.028361135
2021-08-24,75096,-0.003097892
2021-08-25,75484,0.005153418
2021-08-26,74942,-0.007206232
2021-08-27,75716,0.010275018
2021-08-30,76877,0.015217243
2021-08-31,76955,0.001014093
2021-09-01,76955,0
2021-09-06,77419,0.006011393
2021-09-07,77419,0
2021-09-08,77187,-0.003001179
2021-09-09,76877,-0.004024307
2021-09-10,76800,-0.001002102
2021-09-13,75948,-0.011155745
2021-09-14,76103,0.00203879
2021-09-15,75174,-0.012282259
2021-09-16,75948,0.010243469
2021-09-17,75251,-0.009219703
2021-09-20,77109,0.024390813
2021-09-21,75871,-0.016185476
2021-09-22,77032,0.01518639
2021-09-23,77032,0
2021-09-24,77032,0
2021-09-27,75871,-0.01518639
2021-09-28,76800,0.01217011
2021-09-29,76258,-0.007082312
2021-09-30,75251,-0.013293135
2021-10-01,74245,-0.013458757
2021-10-04,73238,-0.013656023
2021-10-05,74013,0.010526341
2021-10-06,74013,0
2021-10-07,74942,0.012473728
2021-10-08,75096,0.002052814
2021-10-11,75484,0.005153418
2021-10-12,75096,-0.005153418
2021-10-13,75096,0
2021-10-14,74864,-0.003094161
2021-10-15,74709,-0.002072567
2021-10-18,74322,-0.005193562
2021-10-19,74632,0.004162365
2021-10-20,73548,-0.014631115
2021-10-21,72774,-0.010579506
2021-10-22,73006,0.003182881
2021-10-25,72851,-0.00212537
2021-10-26,72774,-0.001057511
2021-10-27,74400,0.022097193
2021-10-28,75793,0.018549998
2021-10-29,75871,0.00102859
2021-11-01,75096,-0.010267235
2021-11-02,75793,0.009238645
2021-11-03,76413,0.008146899
2021-11-04,76180,-0.003053878
2021-11-05,75484,-0.009178248
2021-11-08,76025,0.00714152
2021-11-09,75174,-0.011256807
2021-11-10,75561,0.005134851
2021-11-11,76103,0.007147409
2021-11-12,76025,-0.001025452
2021-11-15,75638,-0.005103431
2021-11-16,75251,-0.00512961
2021-11-17,75871,0.008205337
2021-11-18,75096,-0.010267235
2021-11-19,75174,0.001038131
2021-11-22,76490,0.017354587
2021-11-23,76722,0.003028486
2021-11-24,81135,0.055925935
2021-11-25,82916,0.021713613
2021-11-26,81290,-0.019805039
2021-11-29,78271,-0.037845844
2021-11-30,76567,-0.02201099
2021-12-01,76645,0.001018197
2021-12-02,76722,0.001004127
2021-12-03,75871,-0.011153969
2021-12-06,73858,-0.026890199
2021-12-07,76025,0.028917903
2021-12-08,76413,0.005090605
